Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A09003_001
"06037550700","Census Tract 5507, Los Angeles County, California","ACSSF","ca","140","00","0006047",,,,,"06","037",,,"550700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550700","Census Tract 5507",,,,6770,8118.506,0.83389729991027,6770,3631,64,18,748,0,1086,1223,6770,2081,1109,63,0,748,0,82,79,4689,2522,1,18,0,0,1004,1144,33
"06037550801","Census Tract 5508.01, Los Angeles County, California","ACSSF","ca","140","00","0006048",,,,,"06","037",,,"550801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550801","Census Tract 5508.01",,,,4855,7922.973,0.612775039884355,4855,3010,1,19,61,0,807,957,4855,1309,1173,1,0,61,0,0,74,3546,1837,0,19,0,0,807,883,30
"06037550802","Census Tract 5508.02, Los Angeles County, California","ACSSF","ca","140","00","0006049",,,,,"06","037",,,"550802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550802","Census Tract 5508.02",,,,2151,4367.472,0.492504598476904,2151,1459,55,0,94,0,279,264,2151,817,407,55,0,94,0,0,261,1334,1052,0,0,0,0,279,3,36
"06037550901","Census Tract 5509.01, Los Angeles County, California","ACSSF","ca","140","00","0006050",,,,,"06","037",,,"550901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550901","Census Tract 5509.01",,,,4629,10650.25,0.434637535000162,4629,2450,154,0,344,0,1146,535,4629,1190,662,154,0,334,0,0,40,3439,1788,0,0,10,0,1146,495,40
"06037550902","Census Tract 5509.02, Los Angeles County, California","ACSSF","ca","140","00","0006051",,,,,"06","037",,,"550902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550902","Census Tract 5509.02",,,,5603,14997.73,0.373589761805846,5603,2218,76,37,685,0,1885,702,5603,1476,539,70,0,685,0,35,147,4127,1679,6,37,0,0,1850,555,35
"06037551001","Census Tract 5510.01, Los Angeles County, California","ACSSF","ca","140","00","0006052",,,,,"06","037",,,"551001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551001","Census Tract 5510.01",,,,3003,5627.199,0.533658071002646,3003,1998,0,17,82,0,576,330,3003,728,600,0,0,82,0,0,46,2275,1398,0,17,0,0,576,284,36
"06037551002","Census Tract 5510.02, Los Angeles County, California","ACSSF","ca","140","00","0006053",,,,,"06","037",,,"551002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551002","Census Tract 5510.02",,,,4166,11100.85,0.375286680864931,4166,1620,0,0,489,0,1896,161,4166,1331,788,0,0,489,0,12,42,2835,832,0,0,0,0,1884,119,31
"06037551101","Census Tract 5511.01, Los Angeles County, California","ACSSF","ca","140","00","0006054",,,,,"06","037",,,"551101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551101","Census Tract 5511.01",,,,3971,6098.711,0.651121163495738,3971,1433,121,0,177,0,1928,312,3971,793,457,121,0,177,0,0,38,3178,976,0,0,0,0,1928,274,28
"06037551102","Census Tract 5511.02, Los Angeles County, California","ACSSF","ca","140","00","0006055",,,,,"06","037",,,"551102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551102","Census Tract 5511.02",,,,5341,8427.136,0.633785948043002,5341,1708,122,10,267,0,2451,783,5341,871,438,100,0,267,0,8,58,4470,1270,22,10,0,0,2443,725,35
"06037551201","Census Tract 5512.01, Los Angeles County, California","ACSSF","ca","140","00","0006056",,,,,"06","037",,,"551201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551201","Census Tract 5512.01",,,,3739,12278.17,0.304524190845672,3739,1206,574,68,148,0,1524,219,3739,1324,609,567,0,148,0,0,0,2415,597,7,68,0,0,1524,219,27
"06037551203","Census Tract 5512.03, Los Angeles County, California","ACSSF","ca","140","00","0006057",,,,,"06","037",,,"551203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551203","Census Tract 5512.03",,,,4067,14573.79,0.279062682915905,4067,1675,46,93,402,0,957,894,4067,991,522,46,21,402,0,0,0,3076,1153,0,72,0,0,957,894,26
"06037551204","Census Tract 5512.04, Los Angeles County, California","ACSSF","ca","140","00","0006058",,,,,"06","037",,,"551204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551204","Census Tract 5512.04",,,,3387,12932.78,0.261892719194066,3387,1762,161,0,69,0,872,523,3387,772,491,161,0,69,0,0,51,2615,1271,0,0,0,0,872,472,35
"06037551300","Census Tract 5513, Los Angeles County, California","ACSSF","ca","140","00","0006059",,,,,"06","037",,,"551300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551300","Census Tract 5513",,,,5905,9994.804,0.590806984433905,5905,2598,165,55,337,22,2133,595,5905,1128,568,165,0,300,22,0,73,4777,2030,0,55,37,0,2133,522,30
"06037551401","Census Tract 5514.01, Los Angeles County, California","ACSSF","ca","140","00","0006060",,,,,"06","037",,,"551401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551401","Census Tract 5514.01",,,,4223,15102.9,0.279615195128317,4223,2368,187,75,327,0,1013,253,4223,984,477,158,22,327,0,0,0,3239,1891,29,53,0,0,1013,253,33
"06037551402","Census Tract 5514.02, Los Angeles County, California","ACSSF","ca","140","00","0006061",,,,,"06","037",,,"551402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551402","Census Tract 5514.02",,,,5273,11815.13,0.446292029152259,5273,2183,288,224,346,1,1156,1075,5273,1544,886,288,21,339,1,0,9,3729,1297,0,203,7,0,1156,1066,34
"06037551501","Census Tract 5515.01, Los Angeles County, California","ACSSF","ca","140","00","0006062",,,,,"06","037",,,"551501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551501","Census Tract 5515.01",,,,5006,8909.018,0.561902603409746,5006,3187,365,42,209,9,744,450,5006,1414,811,360,0,177,1,0,65,3592,2376,5,42,32,8,744,385,28
"06037551502","Census Tract 5515.02, Los Angeles County, California","ACSSF","ca","140","00","0006063",,,,,"06","037",,,"551502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551502","Census Tract 5515.02",,,,5072,11930.76,0.425119730284465,5072,1990,337,12,487,0,1792,454,5072,1416,544,337,0,470,0,31,34,3656,1446,0,12,17,0,1761,420,32
"06037551700","Census Tract 5517, Los Angeles County, California","ACSSF","ca","140","00","0006064",,,,,"06","037",,,"551700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551700","Census Tract 5517",,,,6357,12693.1,0.50082316983708,6357,1808,172,147,192,50,3499,489,6357,1024,442,166,0,192,50,79,95,5333,1366,6,147,0,0,3420,394,32
"06037551801","Census Tract 5518.01, Los Angeles County, California","ACSSF","ca","140","00","0006065",,,,,"06","037",,,"551801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551801","Census Tract 5518.01",,,,3221,7312.374,0.440486210746922,3221,1161,95,28,187,0,1157,593,3221,753,298,95,0,162,0,46,152,2468,863,0,28,25,0,1111,441,39
"06037551802","Census Tract 5518.02, Los Angeles County, California","ACSSF","ca","140","00","0006066",,,,,"06","037",,,"551802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551802","Census Tract 5518.02",,,,4297,10506.59,0.4089814315742,4297,1244,148,43,357,0,1464,1041,4297,1021,550,148,0,288,0,0,35,3276,694,0,43,69,0,1464,1006,28
"06037551900","Census Tract 5519, Los Angeles County, California","ACSSF","ca","140","00","0006067",,,,,"06","037",,,"551900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551900","Census Tract 5519",,,,5374,9017.578,0.595947162689557,5374,2027,337,25,853,0,1760,372,5374,1926,716,337,25,848,0,0,0,3448,1311,0,0,5,0,1760,372,38
"06037552001","Census Tract 5520.01, Los Angeles County, California","ACSSF","ca","140","00","0006068",,,,,"06","037",,,"552001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552001","Census Tract 5520.01",,,,3963,12785.61,0.309957806754317,3963,1444,271,69,421,0,1323,435,3963,1065,344,271,13,416,0,0,21,2898,1100,0,56,5,0,1323,414,30
"06037552002","Census Tract 5520.02, Los Angeles County, California","ACSSF","ca","140","00","0006069",,,,,"06","037",,,"552002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552002","Census Tract 5520.02",,,,3487,12785.96,0.272720954691682,3487,901,108,43,739,14,1414,268,3487,1124,270,91,0,721,14,0,28,2363,631,17,43,18,0,1414,240,31
"06037552100","Census Tract 5521, Los Angeles County, California","ACSSF","ca","140","00","0006070",,,,,"06","037",,,"552100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552100","Census Tract 5521",,,,6292,11147.56,0.564428483838535,6292,1902,303,0,700,0,2632,755,6292,1559,521,231,0,700,0,6,101,4733,1381,72,0,0,0,2626,654,30
"06037552200","Census Tract 5522, Los Angeles County, California","ACSSF","ca","140","00","0006071",,,,,"06","037",,,"552200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552200","Census Tract 5522",,,,5771,8849.724,0.65211074337024,5771,1682,495,126,467,26,2823,152,5771,1240,335,394,18,467,26,0,0,4531,1347,101,108,0,0,2823,152,28
"06037552301","Census Tract 5523.01, Los Angeles County, California","ACSSF","ca","140","00","0006072",,,,,"06","037",,,"552301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552301","Census Tract 5523.01",,,,4264,8840.731,0.482313045465848,4264,918,689,0,870,96,1457,234,4264,1985,258,689,0,870,89,0,79,2279,660,0,0,0,7,1457,155,40
"06037552302","Census Tract 5523.02, Los Angeles County, California","ACSSF","ca","140","00","0006073",,,,,"06","037",,,"552302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552302","Census Tract 5523.02",,,,4192,11291.94,0.371238399560152,4192,1871,202,0,540,49,1232,298,4192,2211,1326,191,0,540,49,0,105,1981,545,11,0,0,0,1232,193,32
"06037552400","Census Tract 5524, Los Angeles County, California","ACSSF","ca","140","00","0006074",,,,,"06","037",,,"552400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552400","Census Tract 5524",,,,2389,6636.977,0.359953019087347,2389,833,46,46,175,0,995,294,2389,442,227,46,6,147,0,4,12,1947,606,0,40,28,0,991,282,29
"06037552601","Census Tract 5526.01, Los Angeles County, California","ACSSF","ca","140","00","0006075",,,,,"06","037",,,"552601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552601","Census Tract 5526.01",,,,5574,20293.79,0.274665365244936,5574,1703,190,256,90,0,2651,684,5574,634,274,161,0,80,0,90,29,4940,1429,29,256,10,0,2561,655,28
"06037552602","Census Tract 5526.02, Los Angeles County, California","ACSSF","ca","140","00","0006076",,,,,"06","037",,,"552602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552602","Census Tract 5526.02",,,,3640,6858.459,0.530731416516215,3640,1126,84,116,1179,10,870,255,3640,1744,328,84,13,1179,10,69,61,1896,798,0,103,0,0,801,194,31
"06037552700","Census Tract 5527, Los Angeles County, California","ACSSF","ca","140","00","0006077",,,,,"06","037",,,"552700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552700","Census Tract 5527",,,,6578,12386.58,0.531058445058433,6578,1680,152,7,1272,11,2719,737,6578,2033,521,152,0,1272,11,0,77,4545,1159,0,7,0,0,2719,660,31
"06037552800","Census Tract 5528, Los Angeles County, California","ACSSF","ca","140","00","0006078",,,,,"06","037",,,"552800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552800","Census Tract 5528",,,,6004,12019.52,0.499520847200836,6004,1655,249,254,598,23,2531,694,6004,1690,746,249,0,598,23,0,74,4314,909,0,254,0,0,2531,620,32
"06037552900","Census Tract 5529, Los Angeles County, California","ACSSF","ca","140","00","0006079",,,,,"06","037",,,"552900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552900","Census Tract 5529",,,,6497,12845.21,0.505791532624862,6497,2023,396,49,934,427,2143,525,6497,3073,1264,331,0,900,427,12,139,3424,759,65,49,34,0,2131,386,30
"06037553000","Census Tract 5530, Los Angeles County, California","ACSSF","ca","140","00","0006080",,,,,"06","037",,,"553000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553000","Census Tract 5530",,,,5145,10488.74,0.490526210932251,5145,1211,85,0,605,56,2684,504,5145,1194,424,85,0,521,56,17,91,3951,787,0,0,84,0,2667,413,28
"06037553100","Census Tract 5531, Los Angeles County, California","ACSSF","ca","140","00","0006081",,,,,"06","037",,,"553100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553100","Census Tract 5531",,,,7038,9182.795,0.766433280771957,7038,1919,1075,7,733,169,2084,1051,7038,3283,1101,1063,7,733,169,0,210,3755,818,12,0,0,0,2084,841,34
"06037553201","Census Tract 5532.01, Los Angeles County, California","ACSSF","ca","140","00","0006082",,,,,"06","037",,,"553201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553201","Census Tract 5532.01",,,,4111,10267.6,0.400385638852381,4111,1034,280,0,279,0,1948,570,4111,970,336,280,0,272,0,0,82,3141,698,0,0,7,0,1948,488,37
"06037553202","Census Tract 5532.02, Los Angeles County, California","ACSSF","ca","140","00","0006083",,,,,"06","037",,,"553202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553202","Census Tract 5532.02",,,,3354,10550.2,0.317908808843902,3354,1119,397,5,188,0,1326,319,3354,1037,441,361,0,188,0,0,47,2317,678,36,5,0,0,1326,272,31
"06037553300","Census Tract 5533, Los Angeles County, California","ACSSF","ca","140","00","0006084",,,,,"06","037",,,"553300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553300","Census Tract 5533",,,,3255,10026.38,0.324643589082266,3255,839,85,0,357,9,913,1052,3255,951,440,85,0,355,0,0,71,2304,399,0,0,2,9,913,981,31
"06037553400","Census Tract 5534, Los Angeles County, California","ACSSF","ca","140","00","0006085",,,,,"06","037",,,"553400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553400","Census Tract 5534",,,,3652,12900.2,0.283096292338034,3652,1340,132,6,177,172,1395,430,3652,778,308,132,0,177,154,0,7,2874,1032,0,6,0,18,1395,423,29
"06037553502","Census Tract 5535.02, Los Angeles County, California","ACSSF","ca","140","00","0006086",,,,,"06","037",,,"553502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553502","Census Tract 5535.02",,,,3906,7993.575,0.488642418420471,3906,1428,253,274,255,0,1053,643,3906,1077,520,253,0,255,0,10,39,2829,908,0,274,0,0,1043,604,25
"06037553503","Census Tract 5535.03, Los Angeles County, California","ACSSF","ca","140","00","0006087",,,,,"06","037",,,"553503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553503","Census Tract 5535.03",,,,3268,19997.64,0.163419289973544,3268,848,387,30,20,0,1459,524,3268,444,51,373,0,20,0,0,0,2824,797,14,30,0,0,1459,524,27
"06037553504","Census Tract 5535.04, Los Angeles County, California","ACSSF","ca","140","00","0006088",,,,,"06","037",,,"553504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553504","Census Tract 5535.04",,,,4860,19726.38,0.246370639555087,4860,1516,189,67,179,0,2035,874,4860,785,401,172,0,135,0,0,77,4075,1115,17,67,44,0,2035,797,31
"06037553601","Census Tract 5536.01, Los Angeles County, California","ACSSF","ca","140","00","0006089",,,,,"06","037",,,"553601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553601","Census Tract 5536.01",,,,4880,5973.547,0.816935059158575,4880,1077,294,9,73,0,2844,583,4880,651,231,288,0,73,0,0,59,4229,846,6,9,0,0,2844,524,28
"06037553602","Census Tract 5536.02, Los Angeles County, California","ACSSF","ca","140","00","0006090",,,,,"06","037",,,"553602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553602","Census Tract 5536.02",,,,5087,21831.69,0.233009959891706,5087,1780,837,18,158,86,1501,707,5087,1301,215,824,18,158,86,0,0,3786,1565,13,0,0,0,1501,707,39
"06037553701","Census Tract 5537.01, Los Angeles County, California","ACSSF","ca","140","00","0006091",,,,,"06","037",,,"553701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553701","Census Tract 5537.01",,,,3884,10039.04,0.386889437325578,3884,1499,66,31,76,0,1953,259,3884,289,148,52,0,76,0,0,13,3595,1351,14,31,0,0,1953,246,28
"06037553702","Census Tract 5537.02, Los Angeles County, California","ACSSF","ca","140","00","0006092",,,,,"06","037",,,"553702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553702","Census Tract 5537.02",,,,4707,14633.7,0.321654772145662,4707,1403,260,0,24,0,2393,627,4707,313,33,246,0,24,0,0,10,4394,1370,14,0,0,0,2393,617,26
"06037553801","Census Tract 5538.01, Los Angeles County, California","ACSSF","ca","140","00","0006093",,,,,"06","037",,,"553801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553801","Census Tract 5538.01",,,,4241,8483.067,0.499937065345476,4241,830,380,0,98,81,2367,485,4241,763,83,372,0,84,81,19,124,3478,747,8,0,14,0,2348,361,27
"06037553802","Census Tract 5538.02, Los Angeles County, California","ACSSF","ca","140","00","0006094",,,,,"06","037",,,"553802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553802","Census Tract 5538.02",,,,6959,10403.17,0.668930512419363,6959,1814,605,43,389,0,2792,1316,6959,1582,495,605,12,389,0,8,73,5377,1319,0,31,0,0,2784,1243,28
"06037553901","Census Tract 5539.01, Los Angeles County, California","ACSSF","ca","140","00","0006095",,,,,"06","037",,,"553901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553901","Census Tract 5539.01",,,,6344,12862.21,0.493227767850662,6344,1629,462,86,412,0,3105,650,6344,921,213,451,0,142,0,12,103,5423,1416,11,86,270,0,3093,547,31
"06037553902","Census Tract 5539.02, Los Angeles County, California","ACSSF","ca","140","00","0006096",,,,,"06","037",,,"553902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553902","Census Tract 5539.02",,,,5768,14149.4,0.407649765172657,5768,1263,398,129,127,159,2751,941,5768,1038,303,398,0,127,159,0,51,4730,960,0,129,0,0,2751,890,27
"06037554001","Census Tract 5540.01, Los Angeles County, California","ACSSF","ca","140","00","0006097",,,,,"06","037",,,"554001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554001","Census Tract 5540.01",,,,4447,10637.55,0.418047496745159,4447,1493,165,46,872,0,1472,399,4447,2064,904,165,0,819,0,0,176,2383,589,0,46,53,0,1472,223,29
"06037554002","Census Tract 5540.02, Los Angeles County, California","ACSSF","ca","140","00","0006098",,,,,"06","037",,,"554002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554002","Census Tract 5540.02",,,,5636,11496.84,0.490221576316184,5636,1778,632,118,571,0,2052,485,5636,2042,726,632,0,571,0,0,113,3594,1052,0,118,0,0,2052,372,29
"06037554101","Census Tract 5541.01, Los Angeles County, California","ACSSF","ca","140","00","0006099",,,,,"06","037",,,"554101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554101","Census Tract 5541.01",,,,3237,17690.53,0.182979226158577,3237,744,375,32,406,0,1327,353,3237,1100,303,375,0,397,0,0,25,2137,441,0,32,9,0,1327,328,30
"06037554105","Census Tract 5541.05, Los Angeles County, California","ACSSF","ca","140","00","0006100",,,,,"06","037",,,"554105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554105","Census Tract 5541.05",,,,4648,35702.36,0.130187475772089,4648,1428,854,58,654,25,1171,458,4648,2008,496,800,0,626,25,0,61,2640,932,54,58,28,0,1171,397,32
"06037554106","Census Tract 5541.06, Los Angeles County, California","ACSSF","ca","140","00","0006101",,,,,"06","037",,,"554106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554106","Census Tract 5541.06",,,,3983,14072.6,0.283032199376986,3983,1033,530,5,617,0,1336,462,3983,1818,588,517,0,611,0,0,102,2165,445,13,5,6,0,1336,360,31
"06037554201","Census Tract 5542.01, Los Angeles County, California","ACSSF","ca","140","00","0006102",,,,,"06","037",,,"554201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554201","Census Tract 5542.01",,,,3772,10059.54,0.374967374366213,3772,1459,287,104,360,0,1245,317,3772,1288,508,287,27,360,0,62,44,2484,951,0,77,0,0,1183,273,28
"06037554203","Census Tract 5542.03, Los Angeles County, California","ACSSF","ca","140","00","0006103",,,,,"06","037",,,"554203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554203","Census Tract 5542.03",,,,4067,15393.3,0.264205857324435,4067,1137,201,26,254,80,1695,674,4067,1311,479,201,0,248,80,8,295,2756,658,0,26,6,0,1687,379,33
"06037554204","Census Tract 5542.04, Los Angeles County, California","ACSSF","ca","140","00","0006104",,,,,"06","037",,,"554204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554204","Census Tract 5542.04",,,,4914,19302.41,0.254579557897566,4914,1571,777,0,248,0,1846,472,4914,1507,379,753,0,248,0,43,84,3407,1192,24,0,0,0,1803,388,29
"06037554301","Census Tract 5543.01, Los Angeles County, California","ACSSF","ca","140","00","0006105",,,,,"06","037",,,"554301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554301","Census Tract 5543.01",,,,3417,13099.57,0.260848312810716,3417,935,416,17,307,0,1622,120,3417,1095,379,409,0,307,0,0,0,2322,556,7,17,0,0,1622,120,29
"06037554302","Census Tract 5543.02, Los Angeles County, California","ACSSF","ca","140","00","0006106",,,,,"06","037",,,"554302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554302","Census Tract 5543.02",,,,4665,16802.43,0.277638351992364,4665,462,398,149,700,94,2342,520,4665,1775,193,398,26,700,94,0,364,2890,269,0,123,0,0,2342,156,29
"06037554403","Census Tract 5544.03, Los Angeles County, California","ACSSF","ca","140","00","0006107",,,,,"06","037",,,"554403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554403","Census Tract 5544.03",,,,5593,17230.79,0.324593395799517,5593,1477,1435,8,518,0,1649,506,5593,2755,650,1415,8,518,0,44,120,2838,827,20,0,0,0,1605,386,26
"06037554404","Census Tract 5544.04, Los Angeles County, California","ACSSF","ca","140","00","0006108",,,,,"06","037",,,"554404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554404","Census Tract 5544.04",,,,4669,14365.44,0.325016177681132,4669,1062,646,0,438,77,1885,561,4669,1826,612,637,0,438,77,20,42,2843,450,9,0,0,0,1865,519,33
"06037554405","Census Tract 5544.05, Los Angeles County, California","ACSSF","ca","140","00","0006109",,,,,"06","037",,,"554405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554405","Census Tract 5544.05",,,,3554,12024.27,0.295568936998936,3554,1267,683,31,625,0,872,76,3554,2284,893,683,20,625,0,0,63,1270,374,0,11,0,0,872,13,28
"06037554406","Census Tract 5544.06, Los Angeles County, California","ACSSF","ca","140","00","0006110",,,,,"06","037",,,"554406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554406","Census Tract 5544.06",,,,4710,11056.53,0.425992707302119,4710,1288,883,14,929,0,957,639,4710,3285,1159,844,6,922,0,156,198,1425,129,39,8,7,0,801,441,29
"06037554511","Census Tract 5545.11, Los Angeles County, California","ACSSF","ca","140","00","0006111",,,,,"06","037",,,"554511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554511","Census Tract 5545.11",,,,4045,4493.107,0.900267877689009,4045,696,575,0,2311,76,89,298,4045,3615,419,562,0,2311,76,8,239,430,277,13,0,0,0,81,59,31
"06037554512","Census Tract 5545.12, Los Angeles County, California","ACSSF","ca","140","00","0006112",,,,,"06","037",,,"554512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554512","Census Tract 5545.12",,,,6579,4445.236,1.48001149040073,6579,998,283,12,4233,0,167,886,6579,5615,742,283,12,4233,0,16,329,964,256,0,0,0,0,151,557,32
"06037554513","Census Tract 5545.13, Los Angeles County, California","ACSSF","ca","140","00","0006113",,,,,"06","037",,,"554513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554513","Census Tract 5545.13",,,,2575,11763.33,0.218900628111018,2575,394,99,33,1595,146,83,225,2575,2226,256,99,20,1595,146,12,98,349,138,0,13,0,0,71,127,33
